Ion signal for BL_TEY-03, m/z=79
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.627657e-11	2.575351e-12
3.500000e+00	-2.716625e-13	2.575351e-12
7.000000e+00	1.244104e-12	2.575351e-12
1.050000e+01	2.768870e-12	2.575351e-12
1.400000e+01	-3.317364e-12	2.575351e-12
1.750000e+01	-1.825979e-13	2.575351e-12
2.100000e+01	-1.367832e-12	2.575351e-12
2.450000e+01	-1.750656e-13	2.575351e-12
2.800000e+01	-1.760299e-12	2.575351e-12
3.150000e+01	4.005467e-12	2.575351e-12
3.500000e+01	-4.960767e-12	2.575351e-12
3.840000e+01	-8.374229e-13	2.575351e-12
4.190000e+01	4.575343e-12	2.575351e-12
4.540000e+01	2.407311e-11	2.575351e-12
4.890000e+01	-7.781244e-13	2.575351e-12
5.240000e+01	-1.673583e-13	2.575351e-12
5.590000e+01	5.035408e-12	2.575351e-12
5.940000e+01	-2.068260e-13	2.575351e-12
6.290000e+01	-3.780060e-12	2.575351e-12
6.640000e+01	-1.077294e-12	2.575351e-12
6.990000e+01	-1.954528e-12	2.575351e-12
7.340000e+01	2.874239e-12	2.575351e-12
7.690000e+01	4.510048e-13	2.575351e-12
8.040000e+01	1.930771e-12	2.575351e-12
8.390000e+01	1.068537e-12	2.575351e-12
8.740000e+01	8.130321e-14	2.575351e-12
9.090000e+01	-2.203931e-12	2.575351e-12
9.440000e+01	2.930836e-12	2.575351e-12
9.790000e+01	-3.874398e-12	2.575351e-12
1.014000e+02	-6.746322e-13	2.575351e-12
1.049000e+02	-3.954866e-12	2.575351e-12
1.083000e+02	1.647478e-12	2.575351e-12
1.118000e+02	6.782444e-13	2.575351e-12
1.153000e+02	2.604011e-12	2.575351e-12
1.188000e+02	-9.672233e-13	2.575351e-12
1.223000e+02	-4.715457e-12	2.575351e-12
1.258000e+02	7.173090e-13	2.575351e-12
1.293000e+02	-3.161925e-12	2.575351e-12
1.328000e+02	1.061841e-12	2.575351e-12
1.363000e+02	-8.363926e-13	2.575351e-12
1.398000e+02	-2.006626e-12	2.575351e-12
1.433000e+02	-7.548603e-13	2.575351e-12
1.468000e+02	2.739906e-12	2.575351e-12
1.503000e+02	-1.013280e-13	2.575351e-12
1.538000e+02	3.118438e-12	2.575351e-12
1.573000e+02	3.269204e-12	2.575351e-12
1.608000e+02	-1.351030e-12	2.575351e-12
1.643000e+02	1.854737e-12	2.575351e-12
1.678000e+02	2.233503e-12	2.575351e-12
1.712000e+02	-2.027153e-12	2.575351e-12
1.747000e+02	6.786132e-13	2.575351e-12
1.782000e+02	-1.209621e-12	2.575351e-12
1.817000e+02	-5.628545e-13	2.575351e-12
1.852000e+02	-3.851088e-12	2.575351e-12
1.887000e+02	2.593678e-12	2.575351e-12
1.922000e+02	-1.066556e-12	2.575351e-12
1.957000e+02	-1.216790e-12	2.575351e-12
1.992000e+02	-1.340024e-12	2.575351e-12
2.027000e+02	-9.182576e-13	2.575351e-12
2.062000e+02	2.479509e-12	2.575351e-12
2.097000e+02	3.622747e-13	2.575351e-12
2.132000e+02	2.468041e-12	2.575351e-12
2.167000e+02	-7.301930e-13	2.575351e-12
2.202000e+02	2.545732e-13	2.575351e-12
2.237000e+02	3.963339e-12	2.575351e-12
2.272000e+02	4.861055e-13	2.575351e-12
2.307000e+02	-3.963128e-12	2.575351e-12
2.341000e+02	-2.561784e-12	2.575351e-12
2.376000e+02	-5.030180e-13	2.575351e-12
